content,timestamp,platform,stock_name,label
요즘주식시장보면장난하는것같다,2025-01-14T10:00:42+09:00,toss,삼성전자,
"자 드가자

누가 죽나 보자 드가자",2024-11-14T17:00:27+09:00,toss,삼성전자,
82층 30주샀다가 85층에서 하하호호하다가 지반침하당했누,2024-04-19T11:51:08+09:00,toss,삼성전자,
"와 이제 진짜 사고 싶따 
3일연속 상승하면 사본당",2024-09-30T21:07:44+09:00,toss,삼성전자,
낼,2025-03-18T15:26:13+09:00,toss,삼성전자,
길게 보면 무조건 오르는데 조만간 다시 좀 떨어질듯 기사나 행보 보니까,2024-11-18T09:13:20+09:00,toss,삼성전자,
너 또 기영이 머리 만드니,2025-02-19T10:17:04+09:00,toss,삼성전자,
"삼성전자 사야되나
55600원 10주 사는데
10주를 더사야되나 고민스럽네",2024-11-13T14:32:18+09:00,toss,삼성전자,
하루에 5퍼센트 상승이라,2025-03-17T13:35:55+09:00,toss,삼성전자,
응 이제 팔꺼야,2023-05-29T12:57:36+09:00,toss,삼성전자,
모두가 경영권 프리미엄의 부당함을 깨닫는 순간 3만전자,2024-10-07T10:58:26+09:00,toss,삼성전자,
오늘 장 열렸을때 팔아야할까요,2024-12-04T01:25:05+09:00,toss,삼성전자,
하간보고있네8자 8자,2024-03-26T16:03:30+09:00,toss,삼성전자,
곡소리 나오면 슬슬 준비 운동 하면 되나요,2024-10-24T15:48:32+09:00,toss,삼성전자,
하닉보다 못하진않음 하닉 떨군만큼 똑같거나 더 떨굴듯 7만가면 풀매수닷,2024-07-19T12:11:47+09:00,toss,삼성전자,
"2024년이 벌써 한 달이 훌쩍 지나갔고 설 연휴가 지나가면 벌써 2월 중순입니다

오늘은 2월 9일 금요일 설 연휴 첫 날로 12일 설날 대체휴일까지 나흘간의 휴일과 증시 휴장이 이어집니다

2024년 증시 휴장일은 어떤 날이 있는지 알아보도록 하겠습니다

1월

1월 1일 월요일신정
휴장일 1일 22거래일

2월

2월 9일 금요일설날 연휴
2월 12일 월요일설날 대체휴일
휴장일 2일 19거래일

3월

3월 1일 금요일31절
휴장일 1일 20거래일

4월

4월 10일 수요일총선
휴장일 1일 21거래일

5월

5월 6일 월요일어린이날 대체휴일
5월 15일 수요일석가탄신일
휴장일 2일 21거래일

6월

6월 6일 목요일현충일
휴장일 1일 19거래일

7월

없음
휴장일 0일 23거래일

8월

8월 15일 목요일광복절
휴장일 1일 21거래일

9월

9월 16일 월요일추석 연휴
9월 17일 화요일추석 당일
9월 18일 수요일추석 연휴
휴장일 3일 18거래일

10월

10월 3일 목요일개천절
10월 9일 수요일한글날
휴장일 2일 21거래일

11월

없음
휴장일 0일 21거래일

12월

12월 25일 수요일성탄절
12월 31일 화요일증시 폐장일
휴장일 2일 20거래일

참고로 공휴일이 토일요일이나 다른 공휴일과 겹치는 경우 대체공휴일을 지정하는데 2021년 8월 15일부터 신정1월 1일 부처님오신날석가탄신일 현충일 성탄절을 제외한 모든 공휴일로 확대 적용되었습니다

더욱 자세한 내용은 아래 사진을 참고하시길 바라고 증시 휴장일 jpg 다운로드는 아래 글에서 가능합니다

새해 복 많이 받으시고 즐거운 설 연휴 보내세요

httpskakao77tistorycom711",2024-02-09T12:09:07+09:00,toss,삼성전자,
목디스크 심해지는거 같아요,2024-05-03T09:17:52+09:00,toss,삼성전자,
,2025-03-20T11:04:14+09:00,toss,삼성전자,
고생하셨습니다 월요일 돈 긁을 준비하세요,2024-12-14T17:09:59+09:00,toss,삼성전자,
삼전은  구매하면 않될듯,2024-02-23T12:23:27+09:00,toss,삼성전자,
일단 익절,2024-04-09T12:53:20+09:00,toss,삼성전자,
이딴걸 왜사는거임,2024-11-11T09:05:01+09:00,toss,삼성전자,
이제 시작입니다,2025-03-20T12:56:02+09:00,toss,삼성전자,
음 지금 들어갈 타이밍인가,2025-01-20T09:32:33+09:00,toss,삼성전자,
못해도 5500가진 떨어질것같은데,2024-10-23T23:48:12+09:00,toss,삼성전자,
아진짜윤탄핵,2024-12-10T10:18:56+09:00,toss,삼성전자,
신기허다 신기해,2024-11-19T12:32:10+09:00,toss,삼성전자,
애플vs삼성전자,2024-12-11T13:52:26+09:00,toss,삼성전자,
국장 재미없네요 너무 레버리지에서 놀았,2024-08-14T15:17:35+09:00,toss,삼성전자,
12주만 일단 보내고 떨어지면 더 사야징,2024-09-24T16:30:35+09:00,toss,삼성전자,
"역사가 증명을 해준다니까 
나스닥에 눌러 앉으세여",2025-01-17T13:31:09+09:00,toss,삼성전자,
육만이 저가라고 생각날 때까지,2025-03-20T12:33:07+09:00,toss,삼성전자,
대 삼 성,2024-06-27T12:44:05+09:00,toss,삼성전자,
"이거 나한테 넘긴 넘
죽이러 가끄얌",2024-12-16T15:09:13+09:00,toss,삼성전자,
"개인하고 기관만 팔았네요
하락안하고 그대로 인거에 감사",2025-03-18T15:46:34+09:00,toss,삼성전자,
"삼성전자A005930 들어가고싶은데 아직이겠죠
완전 주린이라가볍게 몆주만 하고싶은데",2023-06-20T11:53:10+09:00,toss,삼성전자,
"삼전아님 금액도 메리트있고

개잡주살빠에 삼전사라",2024-12-13T13:27:26+09:00,toss,삼성전자,
영 차 영 차,2024-03-26T15:32:26+09:00,toss,삼성전자,
"올리는속도 7년 
내리는 속도 3개월",2024-11-13T09:11:13+09:00,toss,삼성전자,
쳐다만봐도 속터진다,2024-05-22T13:25:15+09:00,toss,삼성전자,
"삼성전자를 머라하려면 최소한 폰을 갤럭시로 바꾸고 해라
그렇지않겠는가",2024-09-25T16:17:30+09:00,toss,삼성전자,
오 급등한다,2024-12-20T14:36:07+09:00,toss,삼성전자,
"삼성이 우량주고 대장주이자 최고의 국민주입니다
하지만 우량주라고 무턱대고 사면 안됩니다
아직까지 상승여력은 충분하지만
지지부진한 흐름은 어쩔수 없습니다
 지금은 보유자의 영역이지 신규진입은 비추합니다
공부를 위해 한주정도 담아 보시는건
추천드립니다",2023-07-13T16:03:24+09:00,toss,삼성전자,
어휴 지금 물린지 몇 달째,2024-11-07T09:10:20+09:00,toss,삼성전자,
지금의 저점 입니다,2025-02-28T12:16:23+09:00,toss,삼성전자,
대 일 류,2024-10-11T13:01:37+09:00,toss,삼성전자,
4만,2024-11-14T16:52:10+09:00,toss,삼성전자,
아왜이러나요,2024-10-22T14:54:15+09:00,toss,삼성전자,
진입,2024-09-13T09:52:29+09:00,toss,삼성전자,
자사주 산다고 뻥카 날린거 아녀,2024-11-19T13:50:04+09:00,toss,삼성전자,
