content,timestamp,platform,stock_name,label
노조 파업에  Google 마저 T S MC 에서 칩생산 하면 삼성은 나락,2024-06-04T06:50:33+09:00,toss,삼성전자,
"삼성은 1프로 줄때 빼야하며
미장하세요하루만에 55프로 줍니다",2024-12-02T12:16:55+09:00,toss,삼성전자,
지금이라도 늦진 않았엉,2024-12-12T13:23:27+09:00,toss,삼성전자,
포르릉,2024-11-11T08:51:21+09:00,toss,삼성전자,
"헐 
찔끔 걸어놔 봤는데
이게 팔리네요",2023-10-18T15:33:18+09:00,toss,삼성전자,
"자 나가자
힘 다빠졌노",2025-02-04T09:41:23+09:00,toss,삼성전자,
나 사실 아무생각없다,2024-05-24T14:27:54+09:00,toss,삼성전자,
"주식 처음이고 아예 모르는데
이걸로 돈 많이 벌생각은 없고 
그냥 조금 이득 바라는건데
삼전 넣어두면 나쁘지 않을까요",2024-11-19T08:00:18+09:00,toss,삼성전자,
먼소린가 하나도 모르겟어요,2024-11-18T14:15:03+09:00,toss,삼성전자,
진심 궁금하다 5700원에 무엇이 있길래 저렇게 무한 방어를 하는지 자존심이냐 그래 이왕 이렇게 된거 외인 소진율 50이하 가보자,2024-11-22T10:30:09+09:00,toss,삼성전자,
올인 각,2024-11-18T08:50:51+09:00,toss,삼성전자,
사는척하면서 막판에 100만주 터는데 14만주는 안턴게 아니라 못턴거 같음,2024-10-28T15:42:34+09:00,toss,삼성전자,
"삼성전자는 대만 TSMC와의 격차를 줄이고 중국 SMIC의 추격을 방어하기 위해 2나노 공정 기술 강화와 10나노 이상 성숙 공정 고객사 확대라는 투 트랙 전략을 발표했습니다 이는 삼성의 신임 파운드리 사업부장 한진만 사장의 첫 공식 메시지로 주목받고 있습니다

한 사장은 3나노 공정에서의 저조한 성과를 언급하며 2나노 공정에서 수율과 성능PPA을 개선해 경쟁력을 확보하겠다는 계획을 밝혔습니다 특히 삼성은 2나노 공정에서 GAA 기술을 활용하여 생산량 확대에 주력하고 TSMC와의 격차를 줄이는 데 중점을 두고 있습니다

또한 수익성을 높이기 위해 10나노 이상 성숙 공정에서 추가 고객사를 확보하고 이를 통해 얻은 자원을 첨단 공정 기술 개발에 투자할 방침입니다 이러한 성숙 공정은 TSMC가 주목하지 않는 영역으로 삼성과 중국 SMIC 간의 경쟁이 심화되는 시장입니다 현재 SMIC와의 점유율 격차는 점점 줄어들고 있어 추가적인 시장 점유율 확보가 필수적인 상황입니다

삼성전자는 조직 개편을 통해 기술 및 사업 전략의 효율성을 높이고 보고서 작성 등 비효율적인 업무를 줄이는 등 조직 문화 혁신에도 나설 계획입니다 한 사장은 임직원들에게 기술력에서 뒤처진 점을 인정하되 이를 극복하기 위한 혁신적인 노력을 강조했습니다

삼성의 이러한 전략은 첨단 공정과 성숙 공정에서 균형 잡힌 성과를 이루는 동시에 글로벌 파운드리 시장에서의 입지를 강화하려는 의도로 해석됩니다 그러나 TSMC와의 기술 격차를 얼마나 단기간에 줄일 수 있을지 그리고 성숙 공정에서의 경쟁 우위를 얼마나 유지할 수 있을지는 여전히 주목할 부분입니다

httpswwhankyungcomarticle2024120954991",2024-12-10T08:18:08+09:00,toss,삼성전자,
캬아아 아주 내가가진주식들 최저가알람이계속울리네  에라이 무음모드다,2024-11-12T09:15:50+09:00,toss,삼성전자,
5900대에서 많이 못모았는데  줍줍찬스좀,2024-10-15T08:57:37+09:00,toss,삼성전자,
"삼성전자 소식을 가져왔어요

18일 오전 9시 4분 기준 삼성전자는 전날보다 054 오른 5만6300원에 거래 중이다

 토스증권에서 기사 보기
httpstossinvestcomulE0YJkA

 앞으로 삼성전자A005930의 주가는",2025-02-18T09:10:39+09:00,toss,삼성전자,
단타때문에 못올라가나요,2024-11-26T13:30:13+09:00,toss,삼성전자,
맛보기,2024-03-15T16:26:58+09:00,toss,삼성전자,
추가매수,2024-09-13T13:55:11+09:00,toss,삼성전자,
외인 기관 파는데 개인이 올리다니,2024-10-02T10:20:56+09:00,toss,삼성전자,
이거 어디까지 내려가는거에요,2024-10-16T14:17:24+09:00,toss,삼성전자,
자사주매입해서 이정도면,2025-02-03T10:03:54+09:00,toss,삼성전자,
대재용,2025-03-23T02:06:11+09:00,toss,삼성전자,
삼전은 슈퍼사이클 수혜주 향후 성장가능성 높아보여 투자,2024-06-11T16:13:30+09:00,toss,삼성전자,
이제 좀 정신이 들어,2024-11-13T14:04:23+09:00,toss,삼성전자,
,2024-11-20T12:53:06+09:00,toss,삼성전자,
삼성을 믿고 다시 새출발 해보렵니다,2024-01-06T11:15:31+09:00,toss,삼성전자,
가자구,2024-09-27T09:56:03+09:00,toss,삼성전자,
망했냐 삼성 큰일이네 대장주가,2024-10-25T16:47:33+09:00,toss,삼성전자,
아직이야,2024-12-24T15:03:02+09:00,toss,삼성전자,
1시반에 금투세 3년유예 해야된다는 기사 나오고 회복하는걸보면 폐지가 답,2024-09-19T13:40:30+09:00,toss,삼성전자,
월요일오면 7600대 까진 내려가겠죠,2024-08-18T05:49:54+09:00,toss,삼성전자,
저녁값 벌고 갑니다,2023-09-04T18:02:22+09:00,toss,삼성전자,
최고의 결정,2024-10-28T15:08:33+09:00,toss,삼성전자,
안녕하세요 너무 좋은가격이라 들어왔어요,2024-10-07T18:37:50+09:00,toss,삼성전자,
엔비디아,2024-04-27T16:57:49+09:00,toss,삼성전자,
외국인이 좀 샀네요 오랜만에,2024-10-28T13:53:14+09:00,toss,삼성전자,
삼전이 올라야 나라가 산다,2024-11-14T10:21:03+09:00,toss,삼성전자,
살짝 반등하면 개인도 우르르 나갈 분위기네요,2024-10-25T11:04:04+09:00,toss,삼성전자,
오늘 57300원 넘어줘야하는데 중요하다 또 5700못넘으면 또 떨어질듯,2025-02-18T11:29:34+09:00,toss,삼성전자,
더 떨어지지만 말그라,2024-04-29T10:42:07+09:00,toss,삼성전자,
아핫,2024-07-09T09:28:33+09:00,toss,삼성전자,
"K주식을 아직도 모르나
금욜까지 불꽃쇼 보여주고 
월욜부터 꼬라박는거 윈데이투테이니
시세줄때 일부 덜어내
명심해 여긴 미국이 아니야",2024-07-05T14:37:03+09:00,toss,삼성전자,
비틀비틀,2024-11-26T11:04:51+09:00,toss,삼성전자,
7만 중반까지 떨어지면 추매함,2024-07-24T15:36:47+09:00,toss,삼성전자,
"마감 시황

엔비디아의 실적 발표 후 중국 매출 우려로 시간외 빠지긴 했지만 장중에 엔비디아 목표가 상향 리포트가 나오면서 갑자기 반도체 흐름이 좋아졌습니다

이에 삼성전자가 플러스 전환했고 장비주들도 올라오면서 코스피는 강보합권으로 마감했습니다 

반면 에코프로는 오늘도 힘을 못 쓰면서 코스닥은 소폭 조정으로 마감했습니다 그래도 장중 낙폭 줄이면서 밑꼬리를 달아준 점은 긍정적이네요

자율주행 관련주들이 여전히 시장의 중심 섹터로 올라왔고 조선주는 신조선가 상승으로 우상향 추세를 꾸준히 만들고 있네요 조선 섹터는 내년 한 해 노리면서 야금야금 모아서 끌고간다면 의미있는 성과가 기대됩니다 삼중한화오션",2023-11-22T15:37:45+09:00,toss,삼성전자,
"대한민국 주식다워 

금투세 시행되면 어찌 될까

 대만이 금투세 시행하고 박살났지

바로 1년뒤 폐지 했지만",2024-09-03T14:49:17+09:00,toss,삼성전자,
안 올라 갈고 같아서 팔음,2024-08-13T16:11:08+09:00,toss,삼성전자,
"자사주 소각때문인건 같고 
중장기 적으로 봤을때 호재는 머가있을까요",2024-11-18T14:58:59+09:00,toss,삼성전자,
왜 계속 기관은 다팔까요,2023-06-02T11:03:36+09:00,toss,삼성전자,
이야 8만원 넣었는데 물린거 탈출하네,2024-07-05T09:10:29+09:00,toss,삼성전자,
이게 바로  잡주임,2025-01-13T12:57:34+09:00,toss,삼성전자,
와 한달 내내 외국인들이 던지는 주식,2024-10-07T10:26:37+09:00,toss,삼성전자,
오바로크 회사냐,2025-03-14T13:59:48+09:00,toss,삼성전자,
그래가는거야,2025-02-07T10:50:29+09:00,toss,삼성전자,
뒤도 보지마,2024-08-30T04:14:12+09:00,toss,삼성전자,
"어디 아프니
왜 왜 오르는거야

하락장에 얘랑 하이닉스만 수익이네",2025-03-19T10:15:59+09:00,toss,삼성전자,
너무함 저는 8500원 285주,2024-09-10T12:08:59+09:00,toss,삼성전자,
사면떨어져서 이번에 멘장되면 주식안해,2024-11-12T12:50:54+09:00,toss,삼성전자,
10년 뒤엔 오르겠죠 2034년에 돌아오겠습니다,2024-09-13T14:08:45+09:00,toss,삼성전자,
57천원에 몰빵해도 될까요좀더 참아볼까요,2024-10-23T09:26:01+09:00,toss,삼성전자,
뭐해 올라가줘,2024-01-09T18:54:26+09:00,toss,삼성전자,
,2024-10-08T08:54:01+09:00,toss,삼성전자,
"열심히 삼성전자 사는 개미
300주 돌파",2024-11-11T17:23:04+09:00,toss,삼성전자,
"나 롱개

모두가 삼성에 숏 칠 때

롱롱",2024-10-14T10:21:58+09:00,toss,삼성전자,
개미덜 힘내자,2024-09-19T11:52:12+09:00,toss,삼성전자,
외인 산다,2024-11-15T09:01:11+09:00,toss,삼성전자,
언팩은 삼성이했는데 나는건하닉이나네,2024-07-11T10:05:27+09:00,toss,삼성전자,
"아무리 신고 박아도 줄어들질 않네

글만 지우고 정지를 안시키나",2023-07-11T08:49:19+09:00,toss,삼성전자,
"이찌이런 안타깝네 
단타  놀이터가 됐네요",2024-07-15T09:39:12+09:00,toss,삼성전자,
내일 실적때문에 하락하면 밑에서 입벌리고 있겠습니다,2024-10-07T13:44:43+09:00,toss,삼성전자,
"팍팍 내려가라
보기싫다",2025-01-23T14:23:49+09:00,toss,삼성전자,
외식비 벌어갑니다,2023-09-01T19:16:57+09:00,toss,삼성전자,
환율1410 덜덜,2024-11-13T04:02:00+09:00,toss,삼성전자,
오늘 이때다 싶어서 들어왔는데 미장 박살나는거 보니 쎄 하다,2024-09-03T23:19:45+09:00,toss,삼성전자,
너무 걱정 맙시다 착한 정치인들이 기본 소득 줄겁니다,2024-09-25T16:14:06+09:00,toss,삼성전자,
와 바느질,2024-11-22T13:55:50+09:00,toss,삼성전자,
님들 제가 주식좀 하니 알려드리죠 현재 이주식 개미가 너무 꼬였어요 즉 외인들이 대갈 총 맞지 않는이상 올려줄일이 없어요 제 경제 예측 모델에 의하면 5만700원대에서 지지 후 약 반등 할걸로 예상 됩니다 즉 님들이 싸다 느꼈다면 외인들 함정에 빠지신 겁니다,2024-10-10T12:59:22+09:00,toss,삼성전자,
80기대하고 산건데 이게 뭐냐,2024-09-05T09:08:37+09:00,toss,삼성전자,
"바닥 찍고 상승장이다
가즈아",2024-10-04T10:19:43+09:00,toss,삼성전자,
잘먹고갑니다,2024-01-03T09:46:48+09:00,toss,삼성전자,
개미들아 가자 찬스다,2024-04-16T11:49:06+09:00,toss,삼성전자,
"한 9개월 기다리면서 평단 낯춰가면서
벌써 200주가 넘었는데
이제 평단왔거든
삼전에 대한 믿음이  깨지긴했는데
전부 매도할지 고민돼",2025-03-19T11:33:44+09:00,toss,삼성전자,
살려줘,2024-11-29T16:42:06+09:00,toss,삼성전자,
"인구형 4만전자 

이건 호재다",2024-11-14T19:11:42+09:00,toss,삼성전자,
77억,2024-10-28T12:13:03+09:00,toss,삼성전자,
성투요,2023-09-18T16:19:14+09:00,toss,삼성전자,
나는 삼전 유니셰프다,2024-11-22T17:29:45+09:00,toss,삼성전자,
"폭락이들 슬퍼서 우짜노
하긴 3만원와도 2만원  기다리면서 못사지",2024-12-04T09:07:03+09:00,toss,삼성전자,
