content,timestamp,platform,stock_name,label
"다시는그대하지말자
삼성안녕",2025-02-03T12:37:14+09:00,toss,삼성전자,
"평단74
물을 타버릴까용 말까용",2024-10-09T02:10:48+09:00,toss,삼성전자,
오늘 또 100만원어치 쓰리스타 일렉트로닉스를 사버렸잖어,2024-10-14T12:35:35+09:00,toss,삼성전자,
"삼성전자
의 끝은 혹시 3

3300",2024-11-13T06:56:51+09:00,toss,삼성전자,
많이먹을려면 지금 이미많이오른 미장보다 삼전이 좀더매력적인거같은데,2024-11-14T14:14:12+09:00,toss,삼성전자,
지지 해주냐,2024-10-25T11:24:19+09:00,toss,삼성전자,
내일 4만원 가겠네,2024-11-13T15:35:29+09:00,toss,삼성전자,
주주는 아니지만 그래도 우리나라의 최고의 삼전이 올라가고 있는 모습을 보니깐 흐믓하다 빨리 6만원이상으로 올라가주길,2025-01-08T19:44:33+09:00,toss,삼성전자,
삼전 120일선 아래까지 내려왔네요빨리 주가 회복하길 간절히 빌어요,2024-11-13T17:20:15+09:00,toss,삼성전자,
"하루죙일 밀리는군요 나스닥도 고점 부근이라 무너지면 국장은 더 무너질텐데 그나마 테슬라로 번돈 위안삼는중 11월달은 좀 오르려나 했더니 2400부근이네요 
삼전이 좀 올라줘야 국장도 살아날텐데 외인들의 숏포지션이 너무 강력하네요  
 단타도 물릴만한 시장이니 외인형들 맘돌릴때 들어오시죠",2024-11-13T15:16:16+09:00,toss,삼성전자,
75를 넘지 못하네,2024-08-09T13:22:29+09:00,toss,삼성전자,
회장이 재판 끌려다니는데 회사가 참 잘 돌아가겠다,2024-10-25T19:02:55+09:00,toss,삼성전자,
월요일 장마감 6만 언옵,2024-11-16T19:29:30+09:00,toss,삼성전자,
믿음,2023-09-08T13:16:10+09:00,toss,삼성전자,
더 떨구자,2024-08-27T10:20:35+09:00,toss,삼성전자,
오늘 국장 휴장입니다 국군의 날,2024-10-01T09:11:14+09:00,toss,삼성전자,
슬슬 수익 인증 내놔야지,2025-02-19T12:46:37+09:00,toss,삼성전자,
이세상이 억지로 까는 삼전,2024-09-04T09:00:06+09:00,toss,삼성전자,
개잡주,2025-02-26T17:09:45+09:00,toss,삼성전자,
"갭다매꿀라
금투세 폐지방향으로간다는데",2024-10-02T10:03:17+09:00,toss,삼성전자,
"300주 채웠다 
이제 내 새깽이들 클때까지 무한 웨이팅",2024-11-11T10:07:35+09:00,toss,삼성전자,
지금이 저점인가여,2025-03-19T16:07:58+09:00,toss,삼성전자,
갤럭시다 okay,2024-07-19T13:34:26+09:00,toss,삼성전자,
사랑해요 젠슨황,2025-03-20T11:39:03+09:00,toss,삼성전자,
"몇일전에 4만원대 오면 산다고 했는데 아무리 봐도
난 침팬지라 실적 PER 이딴건 모르겠고
기세를 보니 이건 4만 중반까지는 가겠다 
좀더 보다가 살게요",2024-11-14T16:53:36+09:00,toss,삼성전자,
잘 가세요 잘 가세요,2024-09-23T11:48:11+09:00,toss,삼성전자,
뭐다냐,2025-03-14T14:14:35+09:00,toss,삼성전자,
가즈아,2024-10-30T08:50:23+09:00,toss,삼성전자,
오늘도 혼자 빌빌대는중,2024-03-07T09:16:46+09:00,toss,삼성전자,
"요기조기서 삼성 삼성 해서
붕 
한단계 뛰어 넘자구",2023-09-04T14:06:02+09:00,toss,삼성전자,
매수대기 미쳣네,2024-02-08T13:19:37+09:00,toss,삼성전자,
삼전 주총장에서 바지벗고 제로투간다,2024-03-12T13:43:59+09:00,toss,삼성전자,
자 투표해보자 앞으로 10년더 장투,2024-10-10T13:21:28+09:00,toss,삼성전자,
금투세 도입되면 이거보다 더 떨어짐,2024-05-30T14:10:54+09:00,toss,삼성전자,
술과  계집을 대령하라,2024-11-14T17:00:04+09:00,toss,삼성전자,
이왕 이렇게 된거 삼성말고 사성 하나 만듭시다,2024-10-24T14:50:33+09:00,toss,삼성전자,
이때 털어버린게 신의한수,2024-11-12T09:15:00+09:00,toss,삼성전자,
"그래도 생각보다 안떨어지고 있네요 
주주님들 전부 나가지 마시고 다같이 존버합시다 
내려가는 일이 있다면 오르는 일도 있지요",2024-12-09T09:12:11+09:00,toss,삼성전자,
귀신같이 다 털고 갔네,2024-10-23T16:12:34+09:00,toss,삼성전자,
답없다,2024-04-29T09:07:23+09:00,toss,삼성전자,
"그때부터 민주당과 국힘의 밸런스차이가 나서 이 지경임
줏대없이 선동하면 휩쓸리고  그 결과는 지금 20대들이 쳐 맞을테니 윗세대 업보 달게 받으면 됨
잘못이라면 늦게 태어난거고",2024-12-04T03:10:40+09:00,toss,삼성전자,
개꿀,2024-11-15T00:13:21+09:00,toss,삼성전자,
"연봉 수준도 복지도 하이닉스에 밀린지오래
취업사이트 분석에서도 하이닉스에게 희망 직장으로써 크게 밀리는 모습입니다

보통 인텔도 그렇고 노키아나 도시바 같은 기업들도 보면 무리한투자  예측보다 경기가 안좋아짐  직원 대우에 소홀해짐  인재유출  기술력 밀림 의 순서를 따르곤 하는데
지금 삼성전자가 딱 전형적인 이러한 사이클인 듯 합니다

다운사이클 극복하는 내부 모습이 하이닉스 쪽 분위기랑은 많이 다른 모습이네요

찰리멍거가 말한 좋은 기업의 원칙에 어긋나는 전형적인 동력을 잃고 그저 그런기업으로 나아가는 기업인 것 같습니다
반도체 상승 사이클에선 하이닉스 추천드립니다",2024-01-10T17:05:45+09:00,toss,삼성전자,
한국의 인텔 같은놈,2024-09-10T12:39:09+09:00,toss,삼성전자,
5300,2024-11-12T17:03:15+09:00,toss,삼성전자,
외국넘들 튄다,2024-11-15T15:13:52+09:00,toss,삼성전자,
"여기에 이게 뭔지 아는 사람 있어
왜 삼전이 안오르는지 모르는거야
대통령 구속 중국화 등등
민주당 지지하면서 삼전이 오르길 바라는건 뭐야
난 무뇌라서 이해가 안되네
똑똑한 깨어있는 사람들이 알려줘",2025-01-20T14:38:45+09:00,toss,삼성전자,
오래 기다렸는데 고작,2023-05-26T10:05:24+09:00,toss,삼성전자,
아침에 팔고 오후에 사라,2024-04-30T08:54:10+09:00,toss,삼성전자,
"오늘 왜 휴장인가요
아무리 찾아봐도 안나오는데",2024-11-14T09:41:18+09:00,toss,삼성전자,
1분전 대기,2025-02-05T08:59:04+09:00,toss,삼성전자,
너가살아야 나도산다,2025-02-04T14:36:35+09:00,toss,삼성전자,
"남들이 싸다고할때 들어가지말고
내가 분석해서 들어가자",2024-10-04T16:37:57+09:00,toss,삼성전자,
8만가나,2024-01-02T10:07:56+09:00,toss,삼성전자,
아니 뭐 2프로 대에서 와리가리야,2024-08-09T14:40:14+09:00,toss,삼성전자,
"금욜 되니
국장 반도체는 떨어뜨려놓고
미장 반도체는 업이지

이래놓고
월욜 국장 반도체는 떨어지고
에휴지겨워",2024-07-13T00:16:01+09:00,toss,삼성전자,
그냥사,2024-11-12T12:02:01+09:00,toss,삼성전자,
